regime,tp_r,symbol,timeframe,bars,start,end,trades,wins,losses,win_rate,total_R,expectancy_R,profit_factor,total_pnl,return_pct,max_drawdown,max_drawdown_pct,avg_bars_held,buy_trades,sell_trades,buy_R,sell_R,tp_exits,sl_exits,unresolved,avg_sl_points,setups_detected,setups_entered,rejected_stops
live,2.5,eurgbp,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,193,62,131,32.12435233160622,16.0821140898246,0.08332701600945389,1.1181276931417719,1608.21140898246,16.0821140898246,-2924.386657683386,-29.24386657683386,29.683937823834196,103,90,1.492816556912021,14.589297532912585,62,131,0,478.38756476683903,358,231,0
live,2.5,eurgbp,D1,6301,2002-05-08 00:00:00+00:00,2026-08-21 00:00:00+00:00,69,24,45,34.78260869565217,12.828556482274141,0.18592110843875567,1.2787708239641138,1282.8556482274141,12.828556482274141,-970.3888523696569,-9.70388852369657,10.695652173913043,27,42,13.898932248342815,-1.070375766068673,24,44,1,545.7246376811595,183,77,0
live,2.5,eurusd,M1,25837,2026-08-09 21:05:00+00:00,2026-09-03 05:39:00+00:00,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0,0,0,,0,0,0
live,2.5,eurusd,M5,20103,2026-05-17 21:05:00+00:00,2026-08-21 20:55:00+00:00,5,1,4,20.0,-1.7676193186113736,-0.35352386372227473,0.5833311710024663,-176.76193186113733,-1.7676193186113731,-211.81796274294175,-2.1181796274294173,718.8,3,2,-3.141457897424459,1.3738385788130858,1,4,0,282.52000000000606,7,7,0
live,2.5,eurusd,M15,22176,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,21,7,14,33.33333333333333,-0.051108538206171686,-0.002433739914579604,0.9965529509759801,-5.110853820617164,-0.051108538206171644,-819.6420029548663,-8.196420029548662,112.66666666666667,11,10,-6.958615832074381,6.9075072938682105,6,14,1,231.0190476190484,30,22,0
live,2.5,eurusd,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,94,28,66,29.78723404255319,0.05284617219006882,0.0005621933211709449,1.000767857523948,5.284617219006719,0.052846172190067195,-2473.025521817128,-24.73025521817128,46.02127659574468,48,46,-1.2952793431139744,1.3481255153040397,28,66,0,375.5212765957459,189,113,0
live,2.5,eurusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,208,72,136,34.61538461538461,37.123885437617346,0.17848021845008338,1.263727061653519,3712.3885437617337,37.12388543761734,-1336.916388074389,-13.369163880743889,22.98076923076923,104,104,19.032011000716626,18.091874436900714,72,136,0,525.2096153846154,493,259,0
live,2.5,eurusd,D1,6307,2002-05-07 00:00:00+00:00,2026-08-21 00:00:00+00:00,42,15,27,35.714285714285715,9.275341910237245,0.22084147405326773,1.3340431981042022,927.5341910237244,9.275341910237243,-969.2159148189348,-9.692159148189349,5.738095238095238,18,24,2.6057033783941588,6.669638531843083,15,27,0,635.6428571428563,228,42,0
live,2.5,gbpusd,M1,26114,2026-08-09 21:07:00+00:00,2026-09-03 05:38:00+00:00,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0,0,0,,1,0,0
live,2.5,gbpusd,M5,20086,2026-05-17 21:05:00+00:00,2026-08-21 20:55:00+00:00,4,2,2,50.0,2.794638990582464,0.698659747645616,2.305748097942432,279.4638990582464,2.794638990582464,-106.3884156729182,-1.0638841567291821,828.25,3,1,0.32359651954001034,2.4710424710424537,2,2,0,341.04999999999825,8,6,0
live,2.5,gbpusd,M15,22174,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,49,11,38,22.448979591836736,-15.80595514491847,-0.3225705131616014,0.6124550942090385,-1580.5955144918469,-15.805955144918467,-1815.5207228379859,-18.155207228379858,100.91836734693878,29,20,-5.0847536885469795,-10.721201456371492,10,38,1,295.6244897959167,82,59,0
live,2.5,gbpusd,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,134,38,96,28.35820895522388,-9.540589481868972,-0.07119842896917143,0.9066361587846792,-954.0589481868974,-9.540589481868974,-1432.1479147578375,-14.321479147578376,32.82835820895522,67,67,-5.030330396655188,-4.510259085213784,38,96,0,389.5373134328361,248,155,0
live,2.5,gbpusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,211,63,148,29.85781990521327,0.5329656161529179,0.0025259033940896584,1.0034898049158145,53.29656161529192,0.5329656161529193,-4097.708065571691,-40.97708065571691,15.672985781990521,116,95,11.740348650818733,-11.207383034665817,62,148,1,571.4080568720381,547,238,0
live,2.5,gbpusd,D1,6311,2002-05-07 00:00:00+00:00,2026-08-21 00:00:00+00:00,31,11,20,35.483870967741936,6.230760667053702,0.20099227958237748,1.2978416368967438,623.0760667053701,6.230760667053701,-631.6171136638259,-6.316171136638259,3.2903225806451615,16,15,4.259854273487709,1.970906393565993,11,20,0,613.5967741935463,216,31,0
live,2.5,us100,M1,26000,2026-08-09 22:00:00+00:00,2026-09-03 05:36:00+00:00,79,25,54,31.645569620253166,2.1542517250787077,0.02726900917821149,1.036796658330362,215.4251725078705,2.154251725078705,-1294.0410237822143,-12.940410237822142,110.88607594936708,39,40,3.994799134009206,-1.8405474089304992,25,54,0,327.87341772152,163,106,0
live,2.5,us100,M5,21307,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,205,63,142,30.73170731707317,4.3424869948106615,0.0211828633893203,1.0290749288728405,434.2486994810663,4.342486994810663,-2317.531270053565,-23.17531270053565,16.370731707317074,102,103,-15.791965636408351,20.134452631219013,63,141,1,451.54634146341436,404,226,0
live,2.5,us100,M15,21857,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,179,75,104,41.899441340782126,74.92600917519471,0.4185810568446632,1.6898802891414704,7492.600917519471,74.92600917519471,-1392.4738836204142,-13.924738836204142,11.396648044692737,106,73,39.09300543533584,35.83300373985886,75,104,0,474.1039106145239,466,196,0
live,2.5,us100,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,146,51,95,34.93150684931507,26.104022237673192,0.1787946728607753,1.2634263895151399,2610.402223767319,26.104022237673192,-1292.189179343739,-12.92189179343739,6.904109589041096,98,48,9.431585133588808,16.672437104084384,51,95,0,545.51506849315,543,151,0
live,2.5,us100,H4,14187,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,87,34,53,39.08045977011494,22.159353566345207,0.25470521340626673,1.360607323266088,2215.9353566345208,22.159353566345207,-950.8593038871768,-9.508593038871767,13.574712643678161,64,23,18.332908007079183,3.8264455592660216,34,53,0,609.7839080459764,440,98,0
live,2.5,us100,D1,2897,2015-04-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,16,6,10,37.5,4.503679002659048,0.2814799376661905,1.4349242912744906,450.3679002659047,4.503679002659047,-524.214389448427,-5.24214389448427,5.3125,13,3,0.5613354892288458,3.942343513430201,6,10,0,633.9000000000004,95,16,0
live,2.5,us30,M1,25717,2026-08-09 22:00:00+00:00,2026-09-03 05:37:00+00:00,79,24,55,30.37974683544304,-4.410226991098545,-0.055825658115171456,0.9291447218174761,-441.0226991098548,-4.410226991098548,-1469.5384298697318,-14.695384298697316,35.9746835443038,43,36,-9.297510576360937,4.887283585262393,24,55,0,272.42531645569943,133,88,0
live,2.5,us30,M5,21299,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,150,49,101,32.666666666666664,10.04303713920365,0.06695358092802434,1.0927509853458162,1004.3037139203645,10.043037139203644,-1634.199703367225,-16.34199703367225,20.993333333333332,83,67,7.86554724718339,2.177489892020255,50,100,0,434.51466666666914,323,172,0
live,2.5,us30,M15,21855,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,170,58,112,34.11764705882353,22.487075847670994,0.13227691675100584,1.190025331797192,2248.7075847670994,22.487075847670994,-1935.560134533749,-19.35560134533749,8.564705882352941,88,82,12.050153328018485,10.436922519652503,59,111,0,464.4882352941191,454,172,0
live,2.5,us30,H1,21841,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,130,53,77,40.76923076923077,47.40223226480039,0.3646325558830799,1.5762779570878147,4740.223226480039,47.40223226480039,-871.3250778629481,-8.713250778629481,4.423076923076923,82,48,34.67877260483766,12.723459659962723,53,77,0,549.689230769231,601,132,0
live,2.5,us30,H4,14102,2017-04-30 22:00:00+00:00,2026-08-21 17:00:00+00:00,37,12,25,32.432432432432435,3.019873828781966,0.08161821158870179,1.1152604779027042,301.9873828781967,3.0198738287819666,-1077.8291019779717,-10.778291019779719,2.810810810810811,31,6,6.0618324399281285,-3.0419586111461627,12,25,0,550.318918918917,423,37,0
live,2.5,us30,D1,2403,2017-05-01 00:00:00+00:00,2026-08-21 00:00:00+00:00,4,2,2,50.0,2.3765219580490466,0.5941304895122617,1.936924931757349,237.65219580490466,2.3765219580490466,-145.45454545452958,-1.4545454545452958,1.0,2,2,1.364954230622078,1.0115677274269685,2,2,0,313.75,92,4,0
live,2.5,us500,M1,25481,2026-08-09 22:00:00+00:00,2026-09-03 05:36:00+00:00,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0,0,0,,0,0,0
live,2.5,us500,M5,21257,2026-05-10 22:00:00+00:00,2026-08-21 20:55:00+00:00,13,4,9,30.76923076923077,0.5042219123296401,0.038786300948433855,1.0542694975933689,50.42219123296408,0.5042219123296409,-612.485891276594,-6.12485891276594,58.53846153846154,7,6,-3.7669619801293366,4.271183892458977,4,9,0,271.56923076923005,16,13,0
live,2.5,us500,M15,21838,2025-09-30 21:00:00+00:00,2026-08-21 20:45:00+00:00,44,9,35,20.454545454545457,-13.749496521977568,-0.312488557317672,0.6185719784521286,-1374.9496521977571,-13.749496521977573,-1612.4264807281925,-16.124264807281925,102.29545454545455,22,22,-1.7376126587541647,-12.011883863223401,9,35,0,321.08636363636293,84,58,0
live,2.5,us500,H1,21826,2023-01-02 23:00:00+00:00,2026-08-21 20:00:00+00:00,93,32,61,34.40860215053764,17.408687534982793,0.18719018854820207,1.2809912003323007,1740.8687534982794,17.408687534982796,-1692.4610945289714,-16.924610945289714,46.655913978494624,39,54,12.874391070506537,4.534296464476256,32,61,0,391.25591397849354,169,117,0
