fill_fraction,symbol,timeframe,bars,start,end,trades,wins,losses,win_rate,total_R,expectancy_R,profit_factor,total_pnl,return_pct,max_drawdown,max_drawdown_pct,avg_bars_held,buy_trades,sell_trades,buy_R,sell_R,tp_exits,sl_exits,unresolved,avg_sl_points,setups_detected,setups_entered,rejected_stops
0.4,audusd,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,103,58,45,56.310679611650485,7.7293323538087915,0.075042061687464,1.1632360647361233,772.9332353808794,7.729332353808795,-547.0252516717155,-5.470252516717155,18.59223300970874,49,54,6.587611230488921,1.1417211233198747,58,45,0,294.4543689320379,166,107,0
0.5,audusd,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,103,58,45,56.310679611650485,7.526978292499857,0.07307745915048405,1.1585193917036056,752.6978292499857,7.526978292499857,-551.0219526263554,-5.510219526263555,18.42718446601942,49,54,6.514140105017802,1.0128381874820525,58,45,0,289.5436893203879,166,107,0
0.75,audusd,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,103,63,40,61.165048543689316,15.84646237628386,0.15384914928430932,1.377311351551058,1584.6462376283862,15.846462376283862,-531.1719944199685,-5.311719944199686,17.563106796116504,49,54,11.825580921918238,4.020881454365622,63,40,0,277.26699029126166,166,107,0
1.0,audusd,H1,22655,2023-01-01 23:00:00+00:00,2026-08-21 20:00:00+00:00,101,63,38,62.37623762376238,18.828734170575224,0.1864231105997547,1.4698887924388797,1882.8734170575221,18.82873417057522,-535.6302282716479,-5.356302282716479,17.415841584158414,48,53,11.438129327287818,7.390604843287402,63,38,0,271.0891089108907,166,105,0
0.0,audusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,276,149,127,53.985507246376805,12.68722545658605,0.04596820817603642,1.096607215920872,1268.7225456586048,12.687225456586049,-2050.452111477456,-20.504521114774562,9.97463768115942,131,145,2.3798796137969145,10.30734584278913,149,127,0,492.54347826086934,485,294,0
0.1,audusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,276,149,127,53.985507246376805,11.881294191042121,0.04304816735884827,1.0900007583326428,1188.1294191042116,11.881294191042116,-2058.9502864242495,-20.589502864242494,9.858695652173912,131,145,2.2230289003422534,9.658265290699866,149,127,0,482.52065217391277,485,294,0
0.2,audusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,278,154,124,55.39568345323741,19.88205858434993,0.07151819634658249,1.154491017549032,1988.205858434993,19.88205858434993,-1935.385491209914,-19.35385491209914,9.489208633093526,132,146,9.02796879706103,10.854089787288899,154,124,0,474.19712230215833,485,293,0
0.3,audusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,281,160,121,56.93950177935944,27.723674241500785,0.0986607624252697,1.2196893262722264,2772.3674241500785,27.723674241500785,-1950.766026108393,-19.507660261083927,9.373665480427047,133,148,11.794044232149274,15.929630009351513,160,121,0,467.9535587188606,485,295,0
0.4,audusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,281,165,116,58.718861209964416,37.39437615320955,0.13307607171960695,1.3093818371485872,3739.437615320955,37.39437615320955,-1986.4020121830708,-19.86402012183071,8.907473309608541,133,148,17.509076671092224,19.885299482117325,165,116,0,460.6683274021348,485,294,0
0.5,audusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,281,168,113,59.7864768683274,42.77703371062501,0.1522314366926157,1.3628903789280165,4277.703371062502,42.77703371062502,-1649.5144141326527,-16.495144141326527,8.654804270462634,134,147,18.081731906366144,24.695301804258875,168,113,0,454.37188612099624,485,294,0
0.75,audusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,280,175,105,62.5,56.18342763592444,0.20065509869973014,1.512279628610215,5618.342763592444,56.18342763592443,-1502.3936984499524,-15.023936984499523,8.239285714285714,134,146,21.18602894602639,34.997398689898056,175,105,0,441.6937499999993,485,291,0
1.0,audusd,H4,21210,2013-01-01 22:00:00+00:00,2026-08-21 17:00:00+00:00,279,187,92,67.02508960573476,82.64523226476032,0.2962194704830119,1.8648876462396826,8264.523226476034,82.64523226476035,-1002.9921031658196,-10.029921031658196,7.508960573476703,132,147,27.674344582222474,54.97088768253785,188,91,0,430.89426523297413,485,286,0
0.0,audusd,D1,6301,2002-05-07 00:00:00+00:00,2026-08-21 00:00:00+00:00,61,36,25,59.01639344262295,9.264708346802832,0.15188046470168579,1.3600270974386075,926.4708346802832,9.264708346802832,-323.3516068573026,-3.2335160685730258,2.5737704918032787,33,28,5.90328040613482,3.361427940668011,36,25,0,586.9754098360652,216,61,0
0.1,audusd,D1,6301,2002-05-07 00:00:00+00:00,2026-08-21 00:00:00+00:00,70,40,30,57.14285714285714,7.994931566447612,0.11421330809210874,1.258749071191652,799.4931566447614,7.9949315664476135,-459.2462431549866,-4.592462431549866,3.2142857142857144,41,29,5.694921026069805,2.300010540377809,40,30,0,614.9492857142855,216,70,0
